 * Running on http://0.0.0.0:4000/ (Press CTRL+C to quit)
 * Restarting with stat
127.0.0.1 - - [26/Apr/2015 20:21:07] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:09] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:26] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:26] "GET /static/css/materialize.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Apr/2015 20:21:26] "GET /static/css/style.css HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:26] "GET /static/img/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
127.0.0.1 - - [26/Apr/2015 20:21:27] "GET /static/css/materialize.css.map HTTP/1.1" 200 -
